"Country","City","Company Name","Address","Phone","Website","Email","Error"
"japan","tokyo","TRANS-ATLANTIC (JAPAN) LTD","Wakaba Nishi Building, 3rd Floor, 1-10-10 Ebisu-Nishi, Shibuya-Ku, Tokyo 150-0021, Japan","+81 (0)3 3476-1371","www.atlanticforwarding.com","gm@group.atlanticforwarding.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","UTI (JAPAN) KK","Minami-Shinagawa N Building, 6th Floor, 2-2-10 Minami-Shinagawa, Shinagawa-ku, Tokyo 140-0004, Japan","+81 (0)3 5796-3050","www.go2uti.com","tyo@go2uti.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","NIPTRAN EXPRESS LTD","Livra Bldg 5F, Higashi Nihonbash, Chuo-ku, Tokyo 103-0004, Japan","+81 (0)3 6206-2236","www.niptran.com","info@niptran.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","TOKYO SANYU SHIPPING CO LTD","Shin Chuo Building, Kyobashi 7th Floor, No 1-5, 1-Chome, Shintomi, Chuo-ku, Tokyo 104-0041, Japan","+81 (0)3 3551-6285","www.tokyosanyu.co.jp","maruyama@tokyosanyu.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","NIHON HOSO UNYU CO LTD","2F Bright East Shibaura, 3-8-21 Kaigan, Minato-Ku, Tokyo 108-0022, Japan","+81 (0)3 6858-0320","www.nhu.co.jp","m-hayashi@nhu.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","TOWA AIR TRANSPORT SYSTEM LTD T/A TOWA FFSI JAPAN","3-8-1 Ebisu, Shibuya, Tokyo 150-0013, Japan","+81 (0)3 3446-7500","www.for-a.co.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","","5th Floor, Ginza Mita Bldg 16-5, Ginza 1-Chome, Chuoh-Ku, Tokyo, Japan","+81 (0)3 3535-2501","www.allfort.com","terry_kondo@allfort.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","APEX INTERNATIONAL INC","7Fl, Toyokuni Building, Shiba Daimon 2-4-6, Minato-ku, Tokyo 105 0013, Japan","+81 (0)3 5408-3588","www.apexintl.co.jp","steve@apexintl.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","AVION JAPAN CO LTD","Chuo-Ku, Tokyo 103-0023, Japan","+81 (0)3 5640-2661","www.avioninternational.com","y.yamaguchi@avionjapan.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","CARGO INNOVATION INC","43 Shiomi-cho, Funabashi-shi, Chiba-ken, Japan","+81 (0)474 37-0820","www.asiax.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","CARGO INNOVATION INC","Cargo Building, 19-24 Nihonbashi-Hakozaki-cho, Chuou-ku, Tokyo 103-0015, Japan","+81 (0)3 5649-5500","www.asiax.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","YAMATO TRANSPORT CO LTD","No 16-10, 2-Chome, Ginza, Chuo-Ku, Tokyo 104-8125, Japan","+81 (0)3 3541-3411","www.kuronekoyamato.co.jp","y5229016@kuronekoyamato.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","NNR GLOBAL LOGISTICS","Narita Airport, New Tokyo International Airport, Japan","+81 (0)476 32-8061","www.nnr.co.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","PANALPINA WORLD TRANSPORT (JAPAN) LTD","Shiba Mita Mori Building, 5-13-15 Shiba, Minato-ku, Tokyo 108-0014, Japan","+81 (0)3 3451-7957","www.panalpina.com","info.japan@panalpina.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","SFS INTERNATIONAL INC","7Fl Toyokuni Bldg, 2-4-6 Shiba-Daimon, Minato-Ku, Tokyo, Japan","+81 (0)3 5408-3738","www.sfsgl.com","japan@sfsgl.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","TAIUN COMPANY LTD","Shuwa Daini Sakurabashi Bldg 7F, 4-8-2 Hatchobori, Chuo-ku, Tokyo 104-0032, Japan","+81 (0)3 3552-2592","www.taiun.co.jp","apln.japan@taiun.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","NATIONAL AIR CARGO - JAPAN","Shinagawa East One Tower 4F, 2-16-1 Konan, Minato-ku, Tokyo 108-0075, Japan","+81 (0)3 6890-8350","www.nationalaircargo.com","anandjohn@nationalaircargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","NET INTERNATIONAL CORP","Haneda Airport, Room 417 International Cargo Bldg 1, 2-6-3 Handea Kuko, Ohta-ku, Tokyo 144-0041, Japan","+81 (0)3 5757-7300","www.net-international.co.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","JCT CO LTD","5F O I Shibaura Building, 3-19-19 Shibaura, Minato-Ku, Tokyo 108-0023, Japan","+81 (0)3 5761-4118","jctwklee.googlepages.com","k-yamahara@jctyo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","K LINE LOGISTICS LTD","KLL Nihonbashi Bldg, 8-16 Nihonbashi Honcho 1-chome, Chuo-ku, Tokyo 103-0023, Japan","+81 (0)3 5255-5070","www.klinelogistics.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","KANEMATSU LOGISTICS & INSURANCE LTD","1-3-8 Nihonbashi-Ningyo-cho, Chuo-Ku, Tokyo 103-0013, Japan","+81 (0)3 4214-3910","www.kli.co.jp","otoya_hashimoto@kli.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","KEIHIN AIRFREIGHT","4-20 Kaigan 3-Chome, Minato-ku, Tokyo 108 0022, Japan","+81 (0)3 3456-7847","www.keihin.co.jp","info@keihin.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","KINTETSU WORLD EXPRESS, INC","Ohtemachi Building, 1-6-1 Ohtemachi, Chiyoda-Ku, Tokyo 100 0004, Japan","+81 (0)3 3201-2637","www.kwe.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","HYOKI KAIUN KAISHA LTD","6-14, 2-chome, Kyobashi, Chuo-ku, Tokyo, Japan","+81 (0)3 3563-1291","www.hyoki.co.jp","k-noiri@hyoki.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","JAPAN POST SANKYU GLOBAL LOGISTICS CO LTD","Narita Airport, Room 329, No1 Cargo Agents Building, 154-4 Aza Komemae, Ferugome, Narita-City 282-0004, Chiba, Japan","+81 (0)476 32-8120","www.japanpost-sankyu.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","JAPAN POST SANKYU GLOBAL LOGISTICS CO LTD","Hokusui Bldg No 2, 5-11-11 Kachidoki, Chuo-Ku, Tokyo 104-0054, Japan","+81 (0)3 3536-3416","www.japanpost-sankyu.com","sby@sankyu.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","JAPAN POST SANKYU GLOBAL LOGISTICS CO LTD","Narita Airport, 148-15 Iwayama, Shibayama-cha, Yamatake-gun, Chiba 289-1608, Japan","+81 (0)479 70-9539","www.japanpost-sankyu.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","JAPAN VAN LINES CO LTD","Suzue No 3 BLD, 14-24 Kaigan 1-Chome, Minato-ku, Tokyo 105-0022, Japan","+81 (0)3 3434-9411","www.jvl.co.jp","toshihiro_ihara@jvl.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","UCI AIR FREIGHT JAPAN INC","Shin Nihonbasi, Bldg, 6F., 8-2, Nihonbashi 3-Chome, Chui-Ku,  103-0027, Japan","81-3-3510-1112","www.ucijapan.com","ucityosea@ucijapan.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","AASC CO.,LTD.","Daiwa Azabudai Bld. 7F 2-3-3 Azabudai, Minato-ku, Tokyo 106-0041, Japan","+81-3-3568-3210","www.aasc-world.com","hirayama@aasc-world.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","AZUMA SHIPPING CO., LTD.","33FL, Tower Z, Harumi Island Triton Square, 8-12, Harumi 1-Chome, Chuo-ku, 104-6233, Tokyo, Japan","+81-3-6221-2216","www.azumaship.co.jp","yuusuke_moriizumi@azumaship.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","COSCO LOGISTICS JAPAN CO. LTD","Kamiyacho MT Bldg. 9th floor no. 3-40 Toranomon 4-Chome, Minato 105-0001, Tokyo, Japan","819033374336","www.coscon.com","zhangjq@cosco.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","CROWN LOGISTICS - TOKYO","Teiken Tokyo Bldg. 2F, 2-17-13 Takanawa, Minato-ku,  108-0074, Japan","+(81) 3 5447 2301","www.crownrelo.com","tokyo@crownrelo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","FAR EAST SHIPPING & TRADING CO., LTD.","5th Floor, Nissho Building, 1-1-11 Nihonbashi Ningyocho, Chuo-ku, Tokyo 103-0013, Japan","+81 (3) 3664 8111","www.fest.co.jp","mail@fest.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","LESCHACO JAPAN K.K.","Shiba Boat Building 9 F, 3-1-15, Shiba, Minato-ku, Tokyo 105-0014, Japan","(81) 3.3798 3566","www.leschaco.com","info@leschaco-japan.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","OIA GLOBAL - TOKYO","BR Shinagawa 2 Bldg.2F, 1-10-6, Kitashinagawa, Shinagawa-ku, Tokyo, Japan","+81 3 6433 9052","www.oiaglobal.com","shigeru.kashihara@oiaglobal.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","SAGAWA GLOBAL LOGISTICS CO.,LTD","1-10-17, Edagawa, Koto-ku,  135-0051, Japan","+813 3615 8001","www.sagawa-hk.com","info@sagawa-hk.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","SCAN GLOBAL LOGISTICS KK","Shimojin Building 4th floor, 4-18-7 Taito, Taito-ku, Tokyo 110-0016, Japan","+81 3 5817 3561","www.scangl.com","tokyo@scangl.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","TRANSPORT SERVICES & LOGISTICS","1-5-5, Shinbashi, Minatoku, Tokyo 105-0004, Japan","+81 3 5537 0144","www.atsl.com.au","hs@tsljpn.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","tokyo","VINFLAIR JAPAN","N-807 Grand City, 1-555 Horinouchi-cho, Omiya, Saitama City, Saitama, Japan","+(81) 48 778 8038","www.vinflair.com","akikoishida.jp@vinflair.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","yokohama","NNR GLOBAL LOGISTICS","1-7-2 Nishikanagawa, Yokohama City, Japan","+81 (0)45 323-1751","www.nnr.co.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","yokohama","THE SUMITOMO WAREHOUSE CO LTD","YAT 402, Yamashitacho 279-1, Naka-ku, Yokohama 231-0023, Japan","+81 (0)45 212-3211","www.sumitomo-soko.co.jp","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","yokohama","K LINE LOGISTICS LTD","502 Yokohama Aircargo Terminal, main Bldg, 279-1 Yamashita-cho, Naka-Ku, Yokohama 231-0023, Japan","+81 (0)45 681-3576","www.klinelogistics.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"japan","yokohama","TANDEM GLOBAL LOGISTICS JAPAN CO.,LTD.","10F, Sakuragi-cho AN building 6-113, Aioi-cho, Naka-ku  231-0012, Yokohama, Japan","81-45-228-7174","www.tandemjapan.co.jp","k.miyazaki@tandemjapan.co.jp","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CAPITAL SHIPPING COMPANY","Abdullah Ghosheh Str. Al Hussiny Bldg. 53, Fl 7, Amman, Jordan","+962 (0)6586 5700","capital-shipping.com/","moutaz.al-thaher@capital-shipping.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","KUEHNE + NAGEL JORDAN LTD.","Shmeisani, Al-Hamra Bldg., 3rd & 4th floors, PO Box 926 499, Amman 11190, Jordan","+962 (06) 200 7000","www.kuehne-nagel.com","info.amman@kuehne-nagel.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CARGO FLEET LOGISTICS - CFL","Rifaat Al Muffty Street, Amman, 11192 Jordan","+962 7 9525 9146","www.cargofleetlogistics.com/","a.alyhya@cargofleetlogistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AMMAN GATES FOR LOGISTIC SERVICES","Jordan Amman abu alanda (Ahl al kahef street)","+962 6 4161625","www.ammangates.com/","info@ammangates.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","EASTERN SERVICES","8, Khareja Al Ashjae Street, Peace Building, Jabal Luweibdeh, Amman 11180, Jordan","+96264621775","www.eastern.com.jo","info@eastern.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","EVEREST INTERNATIONAL  SHIPPING","Al Rabiyah Area, Amman, Jordan","+962 65545221","www.everest-hkj.com","ceo@everest-hkj.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","LEEN CARGO","Ameer Al Lawzi Complex, Al Madinah Al Munawarah St., 229, Amman 11941, Jordan","+96265522012","leencargo.com","info@leencargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","7SEAS LOGISTICS COMPANY","Um Uthaina AlNajaf Street, Building No 52, Ammam, Jordan","+962795812600","www.7seas-group.com","nader@7seaschina.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","LUTFI ISMAIL OBID & HIS PARTNER CO","Customs Circle Bldg. No 501, 1st F, Amman, Jordan","+96264788824","www.obidshipping.com","info@obidshipping.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ORBIT TRANSPORT AND TRADING SERVICES","Abdali, Akarco building / Floor No. 6, Flat No. 6, Amman, Jordan","0096265690313","www.orbit.com.jo","orbit@orbit.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","STARLIGHT MARITIME","Amman 11953 Jordan","","www.starlightmaritime.com","marketing@starlightmaritime.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","JORDAN GATE FREIGHT FORWARDING SERVICES","Jabal Al Husain , Khalid Ben Al Walid St., Amman, Jordan","","jgss-jo.com","info@jgss-jo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AL AMAL LINES FOR SHIPMENT SERVICES","Khalda Street, Amman, Jordan","+962 (0)6 553 8600","www.alamalcargo.com","fadi@alamalcargo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CITY SHIPPING LOGISTICS CO.","P.O.BOX: 940121  -Amman - 11194 Jordan","0096265606610","www.city-shipping.com","marwan@city-shipping.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ALKARMEL AVIATION","191, Khalid Bin Al-Walid Street, Amman, Jordan","+962 6 5688301","www.alkarmel.com.jo","aviation@alkarmel.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ASTRA LOGISTICS CO","136 Mecca Street, P.O. Box 2172, Amman 11821, Jordan","+962 6 551 6696","www.astralogisticsjo.com","info@astralogisticsjo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","GOLDEN WAYS FOR LOGISTICS","Alrabiah, Behind Arab Bank, Sequelia Street, Building 15, 2nd floor, Amman 11191, Jordan","+962 (0)6 554 1416","www.gwl.com.jo","ahmad@gwl.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","HIGH TEC WORLD CARGO","Al Swaifya, Oasis (1) Building, 2nd Floor, Office 204, Amman 11195, Jordan","+962 (0)6 582 1207","www.htwc.org","alaa.alhelou@htwc.org","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","JORDAN INTERNATIONAL AIR SOLUTIONS","PO Box 340 956, Amman 11134, Jordan","+962 (0)6 489 5345","www.jiac.com.jo","zhanandeh@jiac.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","JORDANIAN COAST CARGO SERVICES","165 Wasfi Al Tall St, Telaa Al Ali, Riyadh al Assaf Complex, 3rd, Office No 306, Amman 11953, Jordan","+962 (0)6 551 5754","www.jordaniancoastco.com","info@jordaniancoastco.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","EURO SHIPPING SERVICES","Airport Street, Zaza Center, 7th Circle, 3rd Floor, Amman 11191, Jordan","+962 (0)6 582 3856","www.ess.com.jo","khaled@ess.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","LEVANT SHIPPING & TRANSIT (GEZAIRI TRANSPORT) CO L...","Amman Commercial Center, Al-Abdali, 4th Floor, Amman 11181, Jordan","+962 (0)6 568 6845","www.gezairi.com","gezairi@go.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","EXPERT CARGO SERVICES","PO Box 940175, Ammam 00962, Jordan","+962 (0)6 565 1415","www.ecs-jordan.com","info@fingerprint-jo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","FIVE CONTINENTS FREIGHT SERVICES","Al Madina Al Monaoara St, Al Bassam Commercial Complex, Ammam 11953, Jordan","+962 (0)6 567 2513","www.fivecfs.com","info@fivecfs.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","GLOBAL POINT FREIGHT SERVICE","Wasfi Tell St, Al Faihaa Building, 5th Floor, No 501, Amman 11953, Jordan","+962 (0)6 562 5056","www.global-point.net","info@global-point.net","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AJEEJ FREIGHT SYSTEMS","1st Floor, Paris Complex, Swefeyeh, Amman 11821, Jordan","+962 (0)6 588 5822","www.ajeejfreight.com","info@ajeejfreight.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AL KARMEL TRAVEL, TOURISM, TRADING CO","PO Box 926497, Amman 11190, Jordan","+962 (0)6 568 8301","www.alkarmel.com.jo","info@alkarmel.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CML-CONSOLIDATED MARKETING & LOGISTICS","322 King Abdullah II Street, Amman, Jordan","+962 (0)6 585 6956","www.cml-jo.com","cml@cml-jo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","MALTRANS SHIPPING AGENCIES CO","Jaber Bin Hayyan Street, Shmeisani, Amman, Jordan","+962 (0)6 566 6085","www.maltrans.com","nkhatib@maltrans.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","HASASNEH GLOBAL LOGISTICS (HGL)",", Jordan","+962 (0)6 552 0592","www.hgl-jo.com","mhasasneh@hgl-jo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","NILE INTERNATIONAL FREIGHT SERVICES","Al-Gardens St, Al-Samour Center, Floor 2, Office 2, Amman 11192, Jordan","+962 (0)6 560 2020","www.nile.com.jo","nasri@nile.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AGILITY","Al Hamra Building, 2nd Floor, Layla Al-Akhyaliyah St, Shemesani, Amman, Jordan","+962 (0)6 565 5200","www.agilitylogistics.com","jordan@agilitylogistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ASR SHIPPING & TRADE","Abdullat Complex Al-Shaheed St, Amman 11134, Jordan","+962 (0)6 515 2370","www.asrshipping.com","","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","MALTRANS LOGISTICS SERVICES CO","PO Box 921805, Amman 11192, Jordan","+962 (0)6 567 6941","www.maltrans.com","salkhatib@maltrans.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","MEDEX EXPRESS SERVICE","Jabal Al Hussien-Moulinex Center-3rd Fl, Khaled Ben Al Waleed St, Amman, Jordan","+962 (0)6 463 6059","www.medexpac.com","m.refai@medexpac.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AAL NAWRAS MARITIME AGENCIES","Al Hassen Trading Center, Wadi Saqra, Amman 11191, Jordan","+962 (0)6 461 2533","www.nawrasjo.com","nashat@nawrasjo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AL-SALAM INTERNATIONAL TRANSPORT & TRADING CO. PLC...","PO Box 212955, 240 Arrar Street, Amman 11121, Jordan","+962 (0)6 565 4510","www.sittcogroup.com","sittco@aagroup.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","AMIN KAWAR & SONS - FREIGHT FORWARDING","24 Sharif Abdulhamid Sharaf St, Shmeisani, Amman 11118, Jordan","+962 (0)6 560 9500","www.kawar.com","basel.kawar@kawar.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ARAB TRANSIT GOODS TRANSPORT & CLEARING CO.","324  Amman 11118, Jordan","+962 (0)6 461 7590","www.arabforwarding.com","ship@arabforwarding.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","ATLAS SHIPPING CORP","Beer Alsaba Street, Human Appeal Bldg, 4th Floor, Amman, Jordan","+962 (0)6 567 8703","www.atlasjor.com","atlas.shp@index.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","BYBLOS FREIGHT SERVICES EST",", Jordan","+962 (0)6 551 3345","www.byblos.com.jo","nadya@byblos.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CROWN LOGISTICS LTD","Al Shemisani, Al Bouseeri Str, Building #6, Amman, Jordan","+962 (0)6 461 0956","www.crownjo.com","admin@crownjo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","RAINBOW LOGISTICS","Al Madenah Al Monawarah Str, Bldg 242, 4th Floor, Office 403, Amman, Jordan","+962 (0)6 565 6634","www.rainbowlsj.com","h.hassan@rainbowlsj.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","COMPASS FREIGHT FORWARDER","Bayader Wadi Alseer, Jamal Qaitoka St, Amman 00962, Jordan","+962 (0)6 585 1577","www.compass.jo","tareq_compass@yahoo.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","CONCORDE EXPRESS CARGO LLC","PO Box 930306, Amman 11193, Jordan","+962 (0)6 573 6491","www.concorde.ae","rami@concorde.ae","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","DEAL LOGISTICS SERVICES (DLS)","Alshmesani, Naseer Bin Jameel Street, Building #92, 1st Floor, Office #3, Amman, Jordan","+962 (0)6 562 0303","www.deal-logistics.com","info@deal-logistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","DIPEX PRO SOLUTIONS CARGO & LOGISTICS","82 Wasfi Tell St, # 502, Amman, Jordan","+962 (0)6 567 7740","www.dipexco.com","jordan@universalfreightorg.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","DIRECT FREIGHT SOLUTIONS","Kazndear Center Floor 2 & 3, Almadaina AlManwara Street, Amman, Jordan","+962 (0)6 556 2484","www.freight-direct.com","info@freight-direct.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","EAGLE TRANSPORT SERVICES COMPANY","Building 24, Gardens Street, Behind Al-Barakah Gas Station, Amman, Jordan","+962 (0)6 550 3030","www.eagle.com.jo","dana@eagle.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","REFAI INTERNATIONAL TRANSPORT & CLEARING CO.","PO Box 212307, Amman 11121, Jordan","+962 (0)6 565 5823","www.refaiforwarding.com","refai@refaiforwarding.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","RELIANCE FREIGHT SYSTEMS LLC","2nd Floor, Paris Complex, Amman, Jordan","+962 (0)6 585 4115","www.reliancefreightsystems.com","relianceamm@nets.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","OR LOGISTICS SERVICES","Queen Rania St, Building 29, 2nd Floor, Office No 203, Amman, Jordan","+962 (0)6 569 0169","www.or-logistics.com","odeh@or-logistics.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","PETRA NAVIGATION & INTERNATIONAL TRADING CO LTD","80 Gardens Str, Amman 11194, Jordan","+962 (0)6 560 7021","www.petra.jo","petra@petranav.com.jo","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","POSTA PLUS","C/O Pionex, Shafa Badran Area, After Science Applied University, Amman, Jordan","+962 (0)6 523 4488","www.postaplus.com","customers@postaplus.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","TYCHE FREIGHT & LOGISTICS","Abdel Hamid Sharaf Street, Amman, Jordan","+962 (0)6 566 3150","www.tyche.com","mohamed.sous@tyche.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","WILHELMSEN SHIPS SERVICE","Ali Yahya Al - Sarayrha St, Bldg No 34 Swaifiyeh, Amman, Jordan","+962 (0)6 581 1857","www.wilhelmsen.com","saeed.g.baterian@wilhelmsen.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","NATIONAL SHIPPING SERVICES CO. LTD.","Omar lbn Khattab Bldg, 2nd Floor Shmeisani, Elia Abi Madi Str., 11194, Amman, Jordan","+962 6 5606909","www.nss-shipping.com","wbaconi@nss-shipping.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
"jordan","amman","P.A.L. PACIFIC ATLANTIC LINE LTD. JORDAN",", Jordan","+962 6 55 44 234","www.palfreight.com","marwan@paljordan.com","Exception: Protocol error (Page.navigate): Session closed. Most likely the page has been closed."
